num,career.year,year,papers,citations,baby.flag,years.since,baby.flag2,years.since2
1,0,2002,4,7,1,4.41666666666667,1,2.16666666666667
1,1,2003,0,40,1,5.41666666666667,1,3.16666666666667
1,2,2004,4,64,1,6.41666666666667,1,4.16666666666667
1,3,2005,4,101,1,7.41666666666667,1,5.16666666666667
1,4,2006,6,125,1,8.41666666666667,1,6.16666666666667
1,5,2007,3,155,1,9.41666666666667,1,7.16666666666667
1,6,2008,2,132,1,10.4166666666667,1,8.16666666666667
1,7,2009,9,173,1,11.4166666666667,1,9.16666666666667
1,8,2010,12,192,1,12.4166666666667,1,10.1666666666667
1,9,2011,13,261,1,13.4166666666667,1,11.1666666666667
1,10,2012,13,310,1,14.4166666666667,1,12.1666666666667
1,11,2013,7,319,1,15.4166666666667,1,13.1666666666667
1,12,2014,16,409,1,16.4166666666667,1,14.1666666666667
1,13,2015,16,387,1,17.4166666666667,1,15.1666666666667
2,0,1998,1,0,0,0,0,0
2,1,1999,1,7,0,0,0,0
2,2,2000,0,20,0,0,0,0
2,3,2001,1,21,0,0,0,0
2,4,2002,1,16,0,0,0,0
2,5,2003,0,19,0,0,0,0
2,6,2004,1,20,0,0,0,0
2,7,2005,0,22,0,0,0,0
2,8,2006,0,31,0,0,0,0
2,9,2007,0,13,0,0,0,0
2,10,2008,0,16,0,0,0,0
2,11,2009,0,20,0,0,0,0
2,12,2010,0,23,0,0,0,0
2,13,2011,0,19,0,0,0,0
2,14,2012,1,19,0,0,0,0
2,15,2013,0,18,0,0,0,0
2,16,2014,0,7,0,0,0,0
2,17,2015,0,8,0,0,0,0
3,0,2006,2,0,0,0,0,0
3,1,2007,1,3,0,0,0,0
3,2,2008,0,4,0,0,0,0
3,3,2009,0,5,0,0,0,0
3,4,2010,1,5,0,0,0,0
3,5,2011,0,15,0,0,0,0
3,6,2012,0,20,0,0,0,0
3,7,2013,0,30,1,0.166666666666667,0,0
3,8,2014,0,22,1,1.16666666666667,0,0
3,9,2015,0,26,1,2.16666666666667,1,0.583333333333333
4,0,2010,1,0,0,0,0,0
4,1,2011,3,2,0,0,0,0
4,2,2012,11,15,0,0,0,0
4,3,2013,5,38,1,0.333333333333333,0,0
4,4,2014,11,80,1,1.33333333333333,0,0
4,5,2015,10,111,1,2.33333333333333,1,0.416666666666667
5,0,1997,1,0,0,0,0,0
5,1,1998,0,0,0,0,0,0
5,2,1999,0,0,0,0,0,0
5,3,2000,0,0,0,0,0,0
5,4,2001,1,0,0,0,0,0
5,5,2002,1,0,0,0,0,0
5,6,2003,1,0,0,0,0,0
5,7,2004,1,0,0,0,0,0
5,8,2005,3,4,0,0,0,0
5,9,2006,5,6,0,0,0,0
5,10,2007,3,8,0,0,0,0
5,11,2008,8,12,0,0,0,0
5,12,2009,7,24,0,0,0,0
5,13,2010,5,33,0,0,0,0
5,14,2011,7,44,0,0,0,0
5,15,2012,12,108,0,0,0,0
5,16,2013,1,74,0,0,0,0
5,17,2014,7,106,0,0,0,0
5,18,2015,7,119,0,0,0,0
6,0,1982,1,0,0,0,0,0
6,1,1983,0,1,0,0,0,0
6,2,1984,0,1,0,0,0,0
6,3,1985,0,5,0,0,0,0
6,4,1986,0,6,0,0,0,0
6,5,1987,1,5,0,0,0,0
6,6,1988,2,9,0,0,0,0
6,7,1989,0,5,0,0,0,0
6,8,1990,0,8,0,0,0,0
6,9,1991,0,4,0,0,0,0
6,10,1992,1,7,0,0,0,0
6,11,1993,2,7,0,0,0,0
6,12,1994,2,9,0,0,0,0
6,13,1995,6,9,0,0,0,0
6,14,1996,3,19,0,0,0,0
6,15,1997,5,27,0,0,0,0
6,16,1998,1,13,0,0,0,0
6,17,1999,5,27,0,0,0,0
6,18,2000,5,50,0,0,0,0
6,19,2001,1,63,0,0,0,0
6,20,2002,7,61,0,0,0,0
6,21,2003,7,60,0,0,0,0
6,22,2004,3,72,0,0,0,0
6,23,2005,6,85,0,0,0,0
6,24,2006,4,95,0,0,0,0
6,25,2007,3,103,0,0,0,0
6,26,2008,4,108,0,0,0,0
6,27,2009,4,88,0,0,0,0
6,28,2010,1,126,0,0,0,0
6,29,2011,0,105,0,0,0,0
6,30,2012,10,112,0,0,0,0
6,31,2013,0,121,0,0,0,0
6,32,2014,0,89,0,0,0,0
6,33,2015,2,104,0,0,0,0
7,0,2012,2,0,0,0,0,0
7,1,2013,1,1,0,0,0,0
7,2,2014,1,7,0,0,0,0
7,3,2015,1,4,0,0,0,0
8,0,2003,1,0,0,0,0,0
8,1,2004,0,1,0,0,0,0
8,2,2005,0,2,0,0,0,0
8,3,2006,0,2,0,0,0,0
8,4,2007,0,13,0,0,0,0
8,5,2008,0,1,0,0,0,0
8,6,2009,1,3,0,0,0,0
8,7,2010,1,5,0,0,0,0
8,8,2011,1,18,0,0,0,0
8,9,2012,2,14,0,0,0,0
8,10,2013,4,19,0,0,0,0
8,11,2014,7,36,0,0,0,0
8,12,2015,7,56,0,0,0,0
9,0,2015,1,1,0,0,0,0
10,0,1986,1,0,1,4.66666666666667,0,0
10,1,1987,0,0,1,5.66666666666667,0,0
10,2,1988,0,0,1,6.66666666666667,0,0
10,3,1989,0,0,1,7.66666666666667,0,0
10,4,1990,0,0,1,8.66666666666667,0,0
10,5,1991,1,0,1,9.66666666666667,0,0
10,6,1992,0,0,1,10.6666666666667,0,0
10,7,1993,0,0,1,11.6666666666667,0,0
10,8,1994,0,0,1,12.6666666666667,0,0
10,9,1995,0,0,1,13.6666666666667,0,0
10,10,1996,0,0,1,14.6666666666667,0,0
10,11,1997,0,0,1,15.6666666666667,0,0
10,12,1998,0,1,1,16.6666666666667,0,0
10,13,1999,0,0,1,17.6666666666667,0,0
10,14,2000,1,4,1,18.6666666666667,0,0
10,15,2001,0,5,1,19.6666666666667,0,0
10,16,2002,0,4,1,20.6666666666667,0,0
10,17,2003,1,4,1,21.6666666666667,0,0
10,18,2004,0,4,1,22.6666666666667,0,0
10,19,2005,0,5,1,23.6666666666667,0,0
10,20,2006,0,3,1,24.6666666666667,0,0
10,21,2007,0,11,1,25.6666666666667,0,0
10,22,2008,1,6,1,26.6666666666667,0,0
10,23,2009,1,13,1,27.6666666666667,0,0
10,24,2010,0,8,1,28.6666666666667,0,0
10,25,2011,3,11,1,29.6666666666667,0,0
10,26,2012,6,23,1,30.6666666666667,0,0
10,27,2013,3,40,1,31.6666666666667,0,0
10,28,2014,5,56,1,32.6666666666667,0,0
10,29,2015,5,54,1,33.6666666666667,0,0
11,0,2004,1,0,1,5,1,3.66666666666667
11,1,2005,1,1,1,6,1,4.66666666666667
11,2,2006,6,9,1,7,1,5.66666666666667
11,3,2007,0,9,1,8,1,6.66666666666667
11,4,2008,0,19,1,9,1,7.66666666666667
11,5,2009,2,21,1,10,1,8.66666666666667
11,6,2010,1,14,1,11,1,9.66666666666667
11,7,2011,3,33,1,12,1,10.6666666666667
11,8,2012,3,35,1,13,1,11.6666666666667
11,9,2013,3,35,1,14,1,12.6666666666667
11,10,2014,5,55,1,15,1,13.6666666666667
11,11,2015,4,44,1,16,1,14.6666666666667
12,0,1985,1,0,1,11.75,1,9.5
12,1,1986,0,0,1,12.75,1,10.5
12,2,1987,2,1,1,13.75,1,11.5
12,3,1988,0,0,1,14.75,1,12.5
12,4,1989,0,0,1,15.75,1,13.5
12,5,1990,1,1,1,16.75,1,14.5
12,6,1991,2,0,1,17.75,1,15.5
12,7,1992,2,1,1,18.75,1,16.5
12,8,1993,9,2,1,19.75,1,17.5
12,9,1994,6,1,1,20.75,1,18.5
12,10,1995,6,7,1,21.75,1,19.5
12,11,1996,16,26,1,22.75,1,20.5
12,12,1997,8,33,1,23.75,1,21.5
12,13,1998,2,44,1,24.75,1,22.5
12,14,1999,0,20,1,25.75,1,23.5
12,15,2000,2,53,1,26.75,1,24.5
12,16,2001,1,42,1,27.75,1,25.5
12,17,2002,5,55,1,28.75,1,26.5
12,18,2003,5,64,1,29.75,1,27.5
12,19,2004,23,73,1,30.75,1,28.5
12,20,2005,16,65,1,31.75,1,29.5
12,21,2006,17,94,1,32.75,1,30.5
12,22,2007,10,114,1,33.75,1,31.5
12,23,2008,15,151,1,34.75,1,32.5
12,24,2009,10,165,1,35.75,1,33.5
12,25,2010,17,189,1,36.75,1,34.5
12,26,2011,11,209,1,37.75,1,35.5
12,27,2012,13,227,1,38.75,1,36.5
12,28,2013,23,242,1,39.75,1,37.5
